Student_ID,Gender,Department,Study_Hours,Sleep_Duration,Work_Life_Balance
16198,Male,Medical,3.4,9.3,0.37
16199,Male,Business,3.1,6.3,0.49
16200,Male,Arts,2.6,5.7,0.46
16201,Male,Science,5.8,5.8,1
16202,Female,Medical,0.8,8.2,0.1
16203,Male,Engineering,5.6,7.9,0.71
16204,Male,Business,4.2,7.4,0.57
16205,Male,Science,4.8,7.1,0.68
16206,Male,Science,6.4,6.3,1.02
16207,Female,Medical,1.7,6.6,0.26
16208,Male,Arts,2.3,7.3,0.32
16209,Male,Engineering,0,6.5,0
16210,Male,Science,3.2,7.1,0.45
16211,Male,Science,3.4,5.8,0.59
16212,Male,Engineering,4.7,6.2,0.76
16213,Male,Business,7.3,6.7,1.09
16214,Female,Engineering,6.5,8.7,0.75
16215,Male,Business,2.2,8.9,0.25
16216,Male,Business,4.9,7.4,0.66
16217,Male,Business,0.9,7.1,0.13
16218,Female,Science,6.2,5,1.24
16219,Male,Arts,4.8,6.4,0.75
16220,Female,Engineering,6,8.9,0.67
16221,Female,Medical,5.1,7.1,0.72
16222,Female,Business,3.7,8.6,0.43
16223,Female,Arts,2,6.4,0.31
16224,Female,Business,4.4,10.2,0.43
16225,Male,Science,2.4,8,0.3
16226,Male,Science,6.7,7.1,0.94
16227,Male,Business,2.8,9.1,0.31
16228,Male,Business,3.4,8.9,0.38
16229,Male,Medical,3.6,7.5,0.48
16230,Male,Arts,5.4,4.1,1.32
16231,Female,Engineering,5,6.4,0.78
16232,Male,Engineering,2.1,8.5,0.25
16233,Female,Business,7.1,8.5,0.84
16234,Male,Arts,4.6,8.3,0.55
16235,Female,Medical,4,10.4,0.38
16236,Male,Medical,6.9,4.9,1.41
16237,Female,Arts,3.2,5.9,0.54
16238,Male,Medical,5.2,6.9,0.75
16239,Male,Science,3.2,6.7,0.48
16240,Female,Arts,4,6.1,0.66
16241,Female,Engineering,0.9,7.6,0.12
16242,Female,Medical,6.5,3.5,1.86
16243,Male,Medical,4.4,8.6,0.51
16244,Female,Medical,2.3,4.2,0.55
16245,Female,Science,2.3,6,0.38
16246,Male,Medical,9.5,9.5,1
16247,Male,Engineering,5.7,8.9,0.64
16248,Female,Engineering,5.7,6.8,0.84
16249,Female,Arts,3.8,9.3,0.41
16250,Female,Medical,1.1,4.5,0.24
16251,Male,Business,4.8,8.8,0.55
16252,Female,Business,3.8,6.1,0.62
16253,Female,Medical,3.4,5.7,0.6
16254,Male,Business,4.9,6.7,0.73
16255,Male,Business,6.3,7.2,0.88
16256,Female,Business,5.9,7.1,0.83
16257,Female,Medical,4.5,5.9,0.76
16258,Female,Arts,4.3,4,1.08
16259,Male,Medical,2.3,7.9,0.29
16260,Male,Business,5.8,9.9,0.59
16261,Male,Science,7.7,10.4,0.74
16262,Male,Engineering,6.7,9.2,0.73
16263,Male,Science,6.3,8.3,0.76
16264,Male,Arts,3.7,9.4,0.39
16265,Male,Engineering,4.2,9.5,0.44
16266,Male,Medical,6.1,7.3,0.84
16267,Female,Arts,6.2,6.4,0.97
16268,Male,Engineering,4.4,10,0.44
16269,Male,Medical,3.7,5.6,0.66
16270,Male,Arts,3.9,6.3,0.62
16271,Female,Engineering,8.3,7.5,1.11
16272,Female,Science,4.6,5.7,0.81
16273,Male,Science,3.2,8.2,0.39
16274,Female,Engineering,4.3,6.8,0.63
16275,Female,Science,4.3,7.1,0.61
16276,Male,Business,7.6,9.6,0.79
16277,Female,Science,6.4,6.8,0.94
16278,Female,Engineering,4.9,6.6,0.74
16279,Male,Science,5.9,5.1,1.16
16280,Female,Engineering,0.2,7.3,0.03
16281,Male,Science,5.6,5.4,1.04
16282,Female,Business,4.4,8.3,0.53
16283,Male,Engineering,4.4,3.8,1.16
16284,Male,Arts,3.8,8.7,0.44
16285,Female,Medical,8.4,7.6,1.11
16286,Male,Medical,2.6,5.7,0.46
16287,Male,Business,4,6.1,0.66
16288,Female,Business,2.2,6.2,0.35
16289,Female,Science,3.4,6.9,0.49
16290,Male,Medical,3.2,6.5,0.49
16291,Male,Business,8.3,5.5,1.51
16292,Male,Medical,8.3,7.2,1.15
16293,Male,Medical,4,9.9,0.4
16294,Female,Business,5.9,6.5,0.91
16295,Female,Business,4.8,9.2,0.52
16296,Male,Arts,6.2,7.4,0.84
16297,Female,Business,4,6.6,0.61
16298,Female,Science,5.8,6.7,0.87
16299,Male,Arts,0.3,9.7,0.03
16300,Male,Medical,4.9,6.6,0.74
16301,Female,Science,4.8,7.9,0.61
16302,Female,Arts,4,5,0.8
16303,Female,Business,6,5,1.2
16304,Female,Engineering,8.1,5.2,1.56
16305,Female,Business,3.5,7.5,0.47
16306,Female,Business,6.9,9.4,0.73
16307,Female,Business,8.5,10,0.85
16308,Male,Engineering,6.3,5.6,1.12
16309,Male,Medical,5.3,7.8,0.68
16310,Female,Business,3.8,9.9,0.38
16311,Male,Science,4.4,6.9,0.64
16312,Male,Engineering,3,6.7,0.45
16313,Male,Medical,5.7,8.4,0.68
16314,Female,Engineering,5.7,7.5,0.76
16315,Male,Engineering,7.6,8.3,0.92
16316,Male,Business,8,9,0.89
16317,Male,Medical,3.8,7.5,0.51
16318,Female,Business,4.6,6.2,0.74
16319,Male,Science,2.6,7,0.37
16320,Female,Science,4.6,9.3,0.49
16321,Male,Business,6.1,6.1,1
16322,Male,Business,1.1,3.6,0.31
16323,Male,Business,5.8,5.7,1.02
16324,Female,Arts,7.8,8.9,0.88
16325,Male,Science,4.4,7,0.63
16326,Female,Arts,2.3,9.7,0.24
16327,Male,Business,4.4,6.3,0.7
16328,Male,Medical,4.5,6.8,0.66
16329,Male,Science,4.5,6.8,0.66
16330,Female,Business,2.3,7.5,0.31
16331,Female,Business,4.3,3.6,1.19
16332,Female,Engineering,1.2,8.2,0.15
16333,Female,Business,7,6.2,1.13
16334,Female,Medical,3.7,6,0.62
16335,Male,Medical,4.3,7.1,0.61
16336,Female,Business,6.3,7.1,0.89
16337,Male,Arts,1.8,6.7,0.27
16338,Male,Arts,2.8,9.7,0.29
16339,Male,Medical,6.6,7.1,0.93
16340,Female,Medical,5.9,8.2,0.72
16341,Male,Medical,3.5,5.7,0.61
16342,Female,Science,1.7,5.7,0.3
16343,Male,Arts,2.6,7.7,0.34
16344,Female,Engineering,7.3,5.6,1.3
16345,Male,Business,6.6,8,0.82
16346,Female,Engineering,5.5,8.1,0.68
16347,Male,Arts,6.7,6.8,0.99
16348,Male,Business,4.4,5,0.88
16349,Female,Science,7.9,6.4,1.23
16350,Female,Medical,5.1,5.3,0.96
16351,Male,Business,5.3,8.5,0.62
16352,Male,Engineering,4,8.2,0.49
16353,Female,Business,3,8.5,0.35
16354,Male,Business,5.5,7.8,0.71
16355,Female,Arts,7.3,8.2,0.89
16356,Female,Arts,4.3,9.4,0.46
16357,Male,Science,3.6,5.5,0.65
16358,Female,Medical,4.1,6.6,0.62
16359,Male,Arts,5.9,6.2,0.95
16360,Female,Medical,7.4,8.6,0.86
16361,Male,Arts,4,6.3,0.63
16362,Male,Medical,6.5,6.3,1.03
16363,Female,Science,4.5,6.6,0.68
16364,Female,Science,5.8,5.4,1.07
16365,Female,Medical,7.3,7.9,0.92
16366,Female,Business,3.9,8,0.49
16367,Male,Arts,6,5,1.2
16368,Male,Engineering,4.6,7.1,0.65
16369,Male,Arts,6.3,8,0.79
16370,Male,Engineering,7.1,6.1,1.16
16371,Male,Science,8.8,6.9,1.28
16372,Female,Science,5,8.2,0.61
16373,Female,Business,6.7,8.4,0.8
16374,Male,Science,6.4,9.4,0.68
16375,Male,Business,4,5.8,0.69
16376,Male,Arts,5.3,7.1,0.75
16377,Female,Medical,5,4.9,1.02
16378,Male,Business,3.8,8,0.48
16379,Female,Arts,6.1,7.7,0.79
16380,Female,Business,6.5,6.6,0.98
16381,Male,Business,6.8,7,0.97
16382,Male,Business,2.3,7.9,0.29
16383,Male,Arts,6,9.1,0.66
16384,Male,Engineering,3.7,6.7,0.55
16385,Male,Arts,4,7.8,0.51
16386,Male,Engineering,1.2,8.4,0.14
16387,Female,Business,2.3,5.7,0.4
16388,Male,Engineering,7.7,6.9,1.12
16389,Male,Science,3.6,6.7,0.54
16390,Female,Engineering,5.6,5.4,1.04
16391,Male,Engineering,7.4,7.5,0.99
16392,Male,Science,3.9,6.8,0.57
16393,Male,Arts,6.2,6.4,0.97
16394,Male,Business,4.3,5.1,0.84
16395,Female,Medical,4.5,8.7,0.52
16396,Female,Business,4.9,5.8,0.84
16397,Female,Medical,5.3,7,0.76
16398,Female,Science,8.9,6.6,1.35
16399,Female,Arts,0,6.1,0
16400,Male,Arts,6.2,6.6,0.94
16401,Male,Engineering,2.6,6.7,0.39
16402,Male,Business,3.7,8.3,0.45
16403,Female,Science,2.6,4.9,0.53
16404,Male,Medical,4.6,6.5,0.71
16405,Male,Science,3.3,7,0.47
16406,Female,Science,7.3,8.3,0.88
16407,Female,Medical,5.5,7,0.79
16408,Male,Medical,5.6,5.7,0.98
16409,Male,Business,5.8,6.7,0.87
16410,Male,Medical,2.2,6.5,0.34
16411,Female,Science,4,7.2,0.56
16412,Female,Arts,5.1,6.8,0.75
16413,Female,Medical,3.3,7,0.47
16414,Female,Science,3.5,7,0.5
16415,Female,Business,3.4,5.7,0.6
16416,Male,Engineering,6.1,8.5,0.72
16417,Male,Science,3.3,5.4,0.61
16418,Female,Engineering,5.5,8.5,0.65
16419,Male,Arts,4.5,4.8,0.94
16420,Female,Science,4.7,9.1,0.52
16421,Female,Engineering,4.7,7.1,0.66
16422,Female,Arts,4.2,7.2,0.58
16423,Male,Science,4.1,4.5,0.91
16424,Female,Science,10.5,7.5,1.4
16425,Male,Business,2.9,7.7,0.38
16426,Female,Science,4.5,7.4,0.61
16427,Female,Science,2.2,7.7,0.29
16428,Female,Business,6.7,6.1,1.1
16429,Male,Science,5.8,4.3,1.35
16430,Female,Business,0.5,7.1,0.07
16431,Male,Science,4.9,8.6,0.57
16432,Male,Medical,6.3,8.1,0.78
16433,Female,Arts,7.4,8.9,0.83
16434,Male,Business,1.6,8.5,0.19
16435,Female,Medical,3.7,9.3,0.4
16436,Male,Arts,5.6,4.5,1.24
16437,Male,Arts,6.3,6.3,1
16438,Male,Science,4.1,9.6,0.43
16439,Female,Science,3.1,5.9,0.53
16440,Male,Arts,8.1,8.8,0.92
16441,Female,Business,3.6,7.4,0.49
16442,Female,Arts,1.7,6.2,0.27
16443,Female,Medical,5.5,8.6,0.64
16444,Male,Arts,4.9,5.9,0.83
16445,Female,Arts,4.5,6.5,0.69
16446,Female,Medical,4.2,6.8,0.62
16447,Female,Arts,6.5,7.4,0.88
16448,Male,Business,6.7,6.1,1.1
16449,Male,Engineering,7.2,7,1.03
16450,Male,Medical,5.9,8.1,0.73
16451,Male,Medical,5.1,6.3,0.81
16452,Female,Engineering,0.5,5.8,0.09
16453,Male,Engineering,1.4,5.8,0.24
16454,Male,Arts,4.6,4.8,0.96
16455,Female,Arts,5.8,8.4,0.69
16456,Female,Engineering,4.5,7.4,0.61
16457,Male,Engineering,1.9,7.2,0.26
16458,Female,Engineering,6,5.5,1.09
16459,Female,Medical,4.6,7,0.66
16460,Male,Medical,10.7,6,1.78
16461,Male,Medical,4.4,9.8,0.45
16462,Female,Science,4.8,6.3,0.76
16463,Male,Business,0.8,6.5,0.12
16464,Female,Business,4.1,6.7,0.61
16465,Female,Medical,3.8,7.8,0.49
16466,Female,Engineering,3.1,10,0.31
16467,Male,Science,6.6,6,1.1
16468,Female,Arts,3.4,10.4,0.33
16469,Male,Arts,4.6,8.3,0.55
16470,Male,Arts,4.4,7.8,0.56
16471,Female,Engineering,5.3,9.4,0.56
16472,Female,Engineering,5.7,7,0.81
16473,Female,Arts,1.9,10.5,0.18
16474,Male,Engineering,3.1,8,0.39
16475,Female,Engineering,3.7,9.1,0.41
16476,Female,Business,7.3,7.5,0.97
16477,Female,Medical,6.4,9.4,0.68
16478,Male,Arts,4,7.5,0.53
16479,Female,Business,3.9,4,0.98
16480,Male,Arts,6.6,3.6,1.83
16481,Male,Business,2.4,5.4,0.44
16482,Female,Medical,1.8,6.4,0.28
16483,Male,Science,0,8.5,0
16484,Female,Business,2.2,9.7,0.23
16485,Female,Medical,4.3,9.2,0.47
16486,Male,Arts,6.1,10.8,0.56
16487,Female,Science,6.7,7.8,0.86
16488,Male,Engineering,4.9,8.5,0.58
16489,Female,Medical,5.5,9.2,0.6
16490,Female,Engineering,3.6,8.9,0.4
16491,Male,Medical,1.9,7.1,0.27
16492,Male,Science,5.7,5.3,1.08
16493,Male,Business,6.1,7.8,0.78
16494,Female,Science,6,8.5,0.71
16495,Male,Arts,0,8.8,0
16496,Male,Science,3.1,8.6,0.36
16497,Male,Business,4.7,7.1,0.66
16498,Female,Science,6.5,8.2,0.79
16499,Female,Business,0,7,0
16500,Male,Science,4.8,9.1,0.53
16501,Male,Medical,7.9,7.7,1.03
16502,Female,Medical,4.7,9.5,0.49
16503,Male,Business,7,4.5,1.56
16504,Male,Engineering,5.7,8.6,0.66
16505,Female,Science,3.2,6.9,0.46
16506,Male,Arts,4.6,7.8,0.59
16507,Male,Science,4,5.8,0.69
16508,Male,Arts,10.2,7.4,1.38
16509,Female,Science,7.2,7.2,1
16510,Male,Science,6.5,8.8,0.74
16511,Male,Business,6.8,7.4,0.92
16512,Female,Science,4.7,6.7,0.7
16513,Female,Arts,5.2,4.8,1.08
16514,Female,Science,5,7.7,0.65
16515,Female,Medical,4.8,7.7,0.62
16516,Female,Business,5.8,8.9,0.65
16517,Female,Medical,5.8,6.6,0.88
16518,Female,Business,4.9,6.5,0.75
16519,Female,Science,2.8,10.7,0.26
16520,Female,Engineering,2.5,8.5,0.29
16521,Male,Science,6.3,6.9,0.91
16522,Female,Business,5.1,7.2,0.71
16523,Female,Medical,4,7.6,0.53
16524,Male,Business,0.8,10.9,0.07
16525,Male,Medical,5,5.7,0.88
16526,Female,Science,2.3,6.1,0.38
16527,Male,Medical,1.4,5.2,0.27
16528,Male,Arts,3.8,7.4,0.51
16529,Female,Science,4.4,9.6,0.46
16530,Female,Medical,4.4,8.3,0.53
16531,Male,Business,3,7.4,0.41
16532,Male,Medical,6.7,4.6,1.46
16533,Female,Arts,3.3,9.3,0.35
16534,Male,Arts,4.8,7.2,0.67
16535,Female,Medical,6.2,7,0.89
16536,Female,Business,4.4,8.4,0.52
16537,Female,Medical,5,8.5,0.59
16538,Female,Engineering,4.3,5.5,0.78
16539,Male,Engineering,7.2,7,1.03
16540,Female,Science,3.5,8.5,0.41
16541,Male,Engineering,5.5,6.6,0.83
16542,Male,Engineering,4.3,6.9,0.62
16543,Male,Engineering,4.8,5.9,0.81
16544,Male,Arts,3.5,6.8,0.51
16545,Male,Arts,5.2,8.5,0.61
16546,Female,Engineering,0.9,5.7,0.16
16547,Male,Science,5.9,5.4,1.09
16548,Male,Medical,5.1,6.5,0.78
16549,Female,Arts,4,8.9,0.45
16550,Female,Business,4.8,7.3,0.66
16551,Male,Medical,3.7,8.1,0.46
16552,Female,Science,5.6,5.9,0.95
16553,Male,Science,3.8,4.4,0.86
16554,Female,Arts,3.8,7.6,0.5
16555,Female,Medical,4.1,4,1.02
16556,Female,Science,7.1,6.9,1.03
16557,Male,Business,0.5,6,0.08
16558,Female,Business,7.7,9.9,0.78
16559,Male,Medical,3.2,6.2,0.52
16560,Male,Arts,4.3,5.7,0.75
16561,Male,Arts,1.1,4.8,0.23
16562,Female,Science,8.8,5.7,1.54
16563,Female,Medical,3.9,6.6,0.59
16564,Male,Business,4.9,7.6,0.64
16565,Female,Engineering,5.6,6.4,0.87
16566,Male,Arts,5.4,8.9,0.61
16567,Male,Business,9.2,4.8,1.92
16568,Male,Medical,4.8,6.7,0.72
16569,Female,Engineering,8.6,7,1.23
16570,Male,Arts,2.3,8.7,0.26
16571,Female,Engineering,4.2,6.9,0.61
16572,Male,Engineering,3.4,8,0.42
16573,Male,Science,5.7,5.9,0.97
16574,Female,Arts,4.7,8.6,0.55
16575,Male,Medical,2,8.2,0.24
16576,Female,Business,1.6,3.8,0.42
16577,Female,Business,5.7,6.4,0.89
16578,Male,Medical,2.1,5.3,0.4
16579,Female,Medical,4.2,5.3,0.79
16580,Male,Engineering,3.8,8.3,0.46
16581,Female,Business,1.5,7.7,0.19
16582,Female,Science,2.9,9,0.32
16583,Male,Medical,6.4,8.9,0.72
16584,Female,Arts,3.7,7.5,0.49
16585,Female,Arts,5.4,4.7,1.15
16586,Male,Business,4.1,7.3,0.56
16587,Male,Business,5.3,7.9,0.67
16588,Female,Arts,9.6,7.6,1.26
16589,Female,Science,5.1,7.6,0.67
16590,Female,Business,1.3,7,0.19
16591,Female,Engineering,1.8,7.8,0.23
16592,Female,Arts,2.8,6.6,0.42
16593,Male,Medical,5.5,7,0.79
16594,Female,Engineering,5.1,6.3,0.81
16595,Male,Arts,4.4,9.7,0.45
16596,Male,Medical,7.2,6.8,1.06
16597,Male,Science,5.7,7.6,0.75
16598,Male,Medical,6.1,5.7,1.07
16599,Female,Business,4.9,7.5,0.65
16600,Female,Science,2.5,9.2,0.27
16601,Male,Engineering,3.6,6.3,0.57
16602,Female,Engineering,8.5,9.1,0.93
16603,Female,Engineering,4.2,7.4,0.57
16604,Male,Science,6.2,7.1,0.87
16605,Female,Medical,4,6,0.67
16606,Female,Medical,4.5,7,0.64
16607,Female,Science,6.2,5,1.24
16608,Female,Engineering,3.4,6,0.57
16609,Male,Medical,4.3,4.7,0.91
16610,Male,Business,3.9,6.6,0.59
16611,Female,Science,4.1,6.6,0.62
16612,Male,Arts,2.2,5.8,0.38
16613,Male,Engineering,2,9.3,0.22
16614,Female,Engineering,8,4.5,1.78
16615,Female,Engineering,6.1,5.1,1.2
16616,Male,Engineering,2.8,6.5,0.43
16617,Male,Engineering,5.2,6.5,0.8
16618,Male,Engineering,6.2,8.6,0.72
16619,Male,Engineering,5.6,8.1,0.69
16620,Male,Business,6.1,6.5,0.94
16621,Female,Arts,6.3,6.1,1.03
16622,Male,Science,2.3,8.7,0.26
16623,Female,Arts,5.8,5.3,1.09
16624,Female,Science,5,6.5,0.77
16625,Male,Science,5.5,7.1,0.77
16626,Male,Business,4,8.4,0.48
16627,Male,Engineering,6.7,9.7,0.69
16628,Female,Engineering,5.1,6.6,0.77
16629,Female,Medical,5.3,6,0.88
16630,Female,Engineering,5.5,8,0.69
16631,Male,Business,4.5,5.4,0.83
16632,Female,Medical,2.3,4.6,0.5
16633,Female,Medical,7,5.8,1.21
16634,Male,Arts,3.9,7.8,0.5
16635,Female,Business,3.6,6,0.6
16636,Female,Business,3.9,4.8,0.81
16637,Female,Medical,3.3,6.4,0.52
16638,Female,Science,2.7,9.8,0.28
16639,Female,Medical,3.1,8,0.39
16640,Male,Science,6.7,10.4,0.64
16641,Female,Science,4.8,8.4,0.57
16642,Male,Medical,3,7.5,0.4
16643,Male,Business,2.2,5.7,0.39
16644,Male,Medical,2.2,6.3,0.35
16645,Female,Arts,4,6.5,0.62
16646,Female,Science,1.2,6.4,0.19
16647,Male,Engineering,3.8,7.2,0.53
16648,Female,Arts,4.1,9.7,0.42
16649,Male,Science,6.3,7.9,0.8
16650,Female,Medical,6.3,6.5,0.97
16651,Female,Arts,1.7,7.2,0.24
16652,Female,Engineering,0.9,9,0.1
16653,Male,Medical,3.7,6.5,0.57
16654,Male,Medical,8,6.5,1.23
16655,Female,Medical,3.3,4.9,0.67
16656,Female,Science,2.7,6.4,0.42
16657,Female,Science,1.3,7.5,0.17
16658,Female,Business,3.7,5.2,0.71
16659,Male,Business,6.1,8.9,0.69
16660,Male,Business,4.6,8.7,0.53
16661,Female,Medical,6.2,9.2,0.67
16662,Female,Engineering,5.5,9.6,0.57
16663,Female,Science,6.3,5.2,1.21
16664,Female,Business,4.4,8.6,0.51
16665,Male,Medical,2.7,8.1,0.33
16666,Female,Science,3.4,4.5,0.76
16667,Female,Science,7.9,9.6,0.82
16668,Male,Medical,2.1,3.5,0.6
16669,Male,Arts,6.3,8,0.79
16670,Male,Medical,4.1,6,0.68
16671,Female,Engineering,0.8,9.5,0.08
16672,Male,Arts,7,9,0.78
16673,Female,Business,4.8,8.7,0.55
16674,Female,Medical,5.5,9.6,0.57
16675,Male,Medical,5.2,6.3,0.83
16676,Male,Arts,4.8,7.6,0.63
16677,Male,Science,0.9,4.1,0.22
16678,Female,Science,6.5,4.2,1.55
16679,Female,Arts,5.7,6.6,0.86
16680,Female,Business,4.2,4.6,0.91
16681,Male,Science,3.9,8.8,0.44
16682,Male,Engineering,2.2,7.6,0.29
16683,Female,Business,5.4,8.2,0.66
16684,Female,Science,1.4,6.9,0.2
16685,Male,Medical,3.1,8.4,0.37
16686,Male,Science,1.4,7.8,0.18
16687,Male,Engineering,5.3,8.8,0.6
16688,Male,Medical,2.6,6.9,0.38
16689,Male,Science,4.9,7.7,0.64
16690,Male,Business,3.2,9.1,0.35
16691,Male,Business,5.6,8.3,0.67
16692,Male,Science,4.7,6.9,0.68
16693,Male,Engineering,2.9,7.1,0.41
16694,Female,Engineering,2.9,6.7,0.43
16695,Male,Business,2.7,7.2,0.38
16696,Female,Engineering,4.8,6.1,0.79
16697,Female,Science,5.1,5.8,0.88
16698,Female,Business,5.1,9.3,0.55
16699,Female,Business,5.7,3.8,1.5
16700,Female,Business,5.9,6,0.98
16701,Male,Arts,3.9,5.7,0.68
16702,Female,Arts,3.7,5.1,0.73
16703,Male,Medical,7,10.2,0.69
16704,Male,Engineering,9.1,6.9,1.32
16705,Female,Arts,4.8,6.7,0.72
16706,Female,Engineering,3.3,10.4,0.32
16707,Male,Business,4.5,7.8,0.58
16708,Female,Science,4.2,6.3,0.67
16709,Male,Business,7.4,8,0.92
16710,Female,Arts,2.2,6.8,0.32
16711,Female,Arts,1.7,7,0.24
16712,Female,Science,6.4,6.1,1.05
16713,Female,Business,7.7,5.9,1.31
16714,Male,Medical,1,4.7,0.21
16715,Female,Science,5.4,5.3,1.02
16716,Male,Business,6.6,9,0.73
16717,Male,Science,7.7,5.2,1.48
16718,Male,Medical,0,5.6,0
16719,Female,Science,4.6,6.7,0.69
16720,Male,Business,7.7,5.5,1.4
16721,Female,Business,5.6,7.1,0.79
16722,Female,Medical,6.6,6.7,0.99
16723,Male,Engineering,6.7,5.3,1.26
16724,Male,Medical,2,8.1,0.25
16725,Male,Science,3.5,6.6,0.53
16726,Female,Science,6.5,4.1,1.59
16727,Male,Science,4.2,5.3,0.79
16728,Female,Medical,4.8,10.1,0.48
16729,Male,Arts,3.8,6.9,0.55
16730,Female,Science,5.5,9.1,0.6
16731,Male,Science,3,7.9,0.38
16732,Female,Arts,6.7,9.5,0.71
16733,Female,Medical,4.1,5.6,0.73
16734,Female,Arts,3.8,9.4,0.4
16735,Female,Arts,7.3,9.8,0.74
16736,Female,Engineering,2.7,4.9,0.55
16737,Female,Business,6.6,3,2.2
16738,Male,Arts,2.4,6.6,0.36
16739,Female,Business,2.2,5.2,0.42
16740,Male,Business,2.9,9.3,0.31
16741,Male,Science,4.8,8.7,0.55
16742,Female,Arts,1.9,5.2,0.37
16743,Female,Science,5.1,7,0.73
16744,Female,Arts,6.6,9,0.73
16745,Female,Arts,2.3,6,0.38
16746,Male,Business,7.2,6,1.2
16747,Female,Medical,6.1,7.3,0.84
16748,Female,Business,6.2,7.8,0.79
16749,Female,Business,5.5,6.1,0.9
16750,Male,Business,5.1,4.8,1.06
16751,Female,Arts,3.9,4.7,0.83
16752,Male,Science,9.9,6.8,1.46
16753,Female,Engineering,6,5.4,1.11
16754,Female,Medical,5.2,9.3,0.56
16755,Male,Engineering,3.4,7.7,0.44
16756,Male,Science,6.8,6.1,1.11
16757,Female,Science,3.9,7.4,0.53
16758,Male,Science,4.2,6.4,0.66
16759,Female,Medical,4.4,8.4,0.52
16760,Female,Medical,4.2,6.4,0.66
16761,Male,Science,6,7.1,0.85
16762,Male,Science,5.3,3.5,1.51
16763,Female,Arts,4.1,5.3,0.77
16764,Female,Engineering,2,6.8,0.29
16765,Female,Business,3.1,7.5,0.41
16766,Female,Science,3.9,7.1,0.55
16767,Female,Science,1,11.2,0.09
16768,Male,Business,3.3,5.9,0.56
16769,Male,Arts,5.1,7.2,0.71
16770,Male,Arts,3.6,6.3,0.57
16771,Female,Science,4,5.2,0.77
16772,Male,Science,4.9,7.8,0.63
16773,Male,Medical,4.8,9.1,0.53
16774,Female,Medical,5.5,9.5,0.58
16775,Male,Engineering,6,6.5,0.92
16776,Male,Arts,3.3,7.5,0.44
16777,Female,Engineering,2.7,5.8,0.47
16778,Male,Medical,3.5,7.2,0.49
16779,Male,Arts,5.9,7.3,0.81
16780,Female,Medical,2.2,9.1,0.24
16781,Female,Arts,2.6,6.3,0.41
16782,Female,Arts,9.1,3.5,2.6
16783,Male,Business,4.5,8.1,0.56
16784,Male,Arts,6.7,6.4,1.05
16785,Male,Engineering,9.1,9.1,1
16786,Female,Arts,1.4,7.2,0.19
16787,Male,Medical,3.3,4.4,0.75
16788,Female,Arts,8.6,7.2,1.19
16789,Male,Engineering,3,7.4,0.41
16790,Male,Science,5.7,3.8,1.5
16791,Female,Science,4.8,7.9,0.61
16792,Female,Engineering,7.1,6.1,1.16
16793,Female,Engineering,4,4.6,0.87
16794,Female,Medical,3.4,8.1,0.42
16795,Male,Arts,1.3,5.3,0.25
16796,Female,Medical,4.4,9.4,0.47
16797,Female,Medical,4.1,10.2,0.4
16798,Female,Arts,4.5,6.5,0.69
16799,Male,Arts,2.9,6.5,0.45
16800,Female,Medical,6.9,5.1,1.35
16801,Female,Medical,4,6.8,0.59
16802,Female,Business,5.8,8.1,0.72
16803,Male,Business,6.2,6.5,0.95
16804,Female,Science,1.8,7.4,0.24
16805,Male,Business,2.1,6.8,0.31
16806,Male,Science,6,6.1,0.98
16807,Male,Engineering,3.1,3.9,0.79
16808,Female,Engineering,5.5,5.9,0.93
16809,Female,Engineering,4.3,8.9,0.48
16810,Male,Medical,3.9,5.2,0.75
16811,Female,Medical,3.4,9.3,0.37
16812,Female,Engineering,4.5,4.7,0.96
16813,Female,Science,5.3,6.9,0.77
16814,Male,Medical,3.9,5.5,0.71
16815,Male,Science,5.1,5.7,0.89
16816,Male,Arts,3.2,6.3,0.51
16817,Female,Medical,4.9,7,0.7
16818,Female,Science,3.3,6.2,0.53
16819,Male,Engineering,4.3,7.8,0.55
16820,Female,Business,1.8,9,0.2
16821,Male,Business,2.8,6,0.47
16822,Female,Business,4.5,9.3,0.48
16823,Male,Medical,4.6,6.8,0.68
16824,Female,Medical,4,9.6,0.42
16825,Female,Science,6,5.5,1.09
16826,Male,Medical,4.1,5.8,0.71
16827,Female,Arts,3.3,6.8,0.49
16828,Female,Business,6.3,6.2,1.02
16829,Male,Medical,4.1,5.3,0.77
16830,Male,Arts,3.9,5.2,0.75
16831,Female,Engineering,5.2,5.5,0.95
16832,Male,Science,4.7,7.3,0.64
16833,Male,Engineering,3.6,5.4,0.67
16834,Male,Arts,6.7,7,0.96
16835,Female,Business,4,6.9,0.58
16836,Female,Business,5.1,6.3,0.81
16837,Female,Engineering,8.2,6.5,1.26
16838,Female,Business,4,5.8,0.69
16839,Male,Medical,6.2,6.5,0.95
16840,Male,Medical,6.6,7.5,0.88
16841,Female,Engineering,2.2,7.5,0.29
16842,Female,Engineering,2.3,4.1,0.56
16843,Male,Business,9,5.8,1.55
16844,Female,Science,8.2,8.9,0.92
16845,Male,Medical,4.3,6.6,0.65
16846,Female,Medical,8.5,10.5,0.81
16847,Female,Medical,3.9,6.9,0.57
16848,Male,Arts,1.6,5.1,0.31
16849,Male,Business,2.6,5.9,0.44
16850,Male,Business,8,9.4,0.85
16851,Male,Medical,3.8,6.8,0.56
16852,Female,Arts,7.7,6.6,1.17
16853,Female,Business,0.8,7,0.11
